No of Actors read '6775'.
Actor 	id = 1d7cb619-062b-4a21-af3d-9f6a6e8e8770	name = Philip Locke                                      	dob = null    
Actor 	id = 4f834099-4732-4453-93bc-d42b0de741ef	name = Rex Bell                                          	dob = 1905    
Actor 	id = e55872ae-6d5a-4d13-95af-3b3a5baafbf6	name = Elvis Presley                                     	dob = 1935    
Actor 	id = 8a304408-356b-449a-91b9-4ae0afc754f2	name = Daniel Stern                                      	dob = null    
Actor 	id = b2680273-e4d3-4bbe-8378-ada7d144e751	name = Robert Lang                                       	dob = 1934    
Actor 	id = cda7ca1f-a618-4e11-a340-97e45609c0f4	name = Katya Berger                                      	dob = null    
Actor 	id = 4de46e9f-7a77-4d44-9597-8a9eb2c14369	name = Lowell Sherman                                    	dob = 1885    
Actor 	id = 83dc0dcf-faa0-48d2-9aca-1e43c1ec18df	name = Rosemary de Camp                                  	dob = 1913    
Actor 	id = 031cdd03-081d-40b7-832c-c68c98b2e920	name = Scott Glenn                                       	dob = 1942    
Actor 	id = abf2e188-af6d-4bf6-92dc-e4a8973b6334	name = Beverly Bonner                                    	dob = null    
Actor 	id = d52d462a-9df9-414d-a88f-d348fa5d0be5	name = Spencer Charters                                  	dob = 1878    
Actor 	id = d771dc92-c7a8-4dbc-8de9-8571c2f5b75f	name = Patricia Hodge                                    	dob = 1946    
Actor 	id = ce13bbfc-9b00-4e04-85f5-db068a4f3927	name = Lisa Eilbacher                                    	dob = null    
Actor 	id = 2af3ad1c-2a26-4a3f-b55f-8a4b0a245566	name = Keith Wayne                                       	dob = null    
Actor 	id = 20bfce56-f687-4811-8f59-2e2812e34c2f	name = Anita Page                                        	dob = null    
Actor 	id = 4454adef-2980-4d33-8ff3-7cf4ce77b762	name = Tome Adams                                        	dob = 1938    
Actor 	id = 71f54b00-b1f3-44ca-ab6c-144724c8d358	name = Leslie Phillips                                   	dob = 1924    
Actor 	id = c12b0d8b-4ac5-45d0-bec7-eed0efe9e4f0	name = Luca DeFilippo                                    	dob = null    
Actor 	id = 34dba110-91b3-457d-867f-0a1146bc3f13	name = Hoot Gibson                                       	dob = 1892    
Actor 	id = 8a0dbefe-3ae3-44e0-8f53-4a2a683fc860	name = Marcel Bozzuffi                                   	dob = 1929    
Actor 	id = 0a810283-3d76-4289-9d17-4f646c9a3e52	name = Cameron Prudhomme                                 	dob = null    
Actor 	id = 33912670-9b53-4e01-bea5-48d4bba27659	name = Perry Lopez                                       	dob = null    
Actor 	id = 6e8630dd-c2fe-4c54-b708-28c1bbc2a886	name = Melville Cooper                                   	dob = 1896    
Actor 	id = e4f590f2-2add-4c14-9967-7b7cb198347e	name = Angela Lansbury                                   	dob = 1925    
Actor 	id = 1bfb1d6b-12f1-4441-8b0e-90d6d54c5b1d	name = Leslie Stevens                                    	dob = 1924    
Actor 	id = 9f8de3f3-8153-476e-8919-bfc3c2d7889a	name = Ann Bell                                          	dob = null    
Actor 	id = 2a6196ed-fef3-4f73-a4f5-a29341e5adde	name = Bob Newhart                                       	dob = 1923    
Actor 	id = d2db1663-711f-433d-ac7b-7a5936ad9fc8	name = Charles Gray                                      	dob = 1928    
Actor 	id = ea4d2991-9c2c-49ea-89b9-69131836afd2	name = Viva                                              	dob = null    
Actor 	id = 9e2e0402-949c-4f99-a762-c0c5619653fa	name = John Steiner                                      	dob = null    
Actor 	id = 20b36eaf-93e4-45b9-acd6-e5d85d42b381	name = Wendy Barrie                                      	dob = 1912    
Actor 	id = 376279f8-3768-4d85-8044-38ada55779ad	name = Gil Glasco                                        	dob = null    
Actor 	id = a8726162-86d6-4964-9f30-4036c26a5d80	name = John Boorman                                      	dob = 1933    
Actor 	id = fdc10b74-4c47-4826-a0e5-5dee09f92ed5	name = Michele Lee                                       	dob = 1942    
Actor 	id = 1efd82b9-68d5-49ea-9ea1-d2a587bf8ded	name = Greta Nissen                                      	dob = 1906    
Actor 	id = d7ef74b2-b6de-4b7c-9808-13ff430d0918	name = Peter Riegert                                     	dob = null    
Actor 	id = be374e33-a32f-4e36-812e-700cb92fae18	name = William Henry                                     	dob = 1918    
Actor 	id = e33ba580-e889-4a5e-8223-1b805e9fa2e5	name = Bruce Lester                                      	dob = 1912    
Actor 	id = ded4ac06-142a-42d4-8d13-5a4e7d3868c6	name = Brandon Hurst                                     	dob = 1866    
Actor 	id = aca04f34-a443-447c-a211-486e3ebcf777	name = The Sons of the Pioneers                          	dob = null    
Actor 	id = 6e122a3a-d4d4-434d-a9c1-0f43a9c45082	name = Bob Burns                                         	dob = 1893    
Actor 	id = 69c03dbe-0d2b-4ea8-af13-65ff0c47799f	name = Charles Butterworth                               	dob = 1896    
Actor 	id = 343255ba-3265-4828-9f7c-f3af724954c0	name = David Kossoff                                     	dob = 1919    
Actor 	id = dd65b984-ca60-4805-a931-2caa59cb3399	name = Linda Miller                                      	dob = null    
Actor 	id = 1bf9335b-6c51-4697-86dd-f6ab6ed959e1	name = Michael Bates                                     	dob = 1920    
Actor 	id = e760cb27-6608-46dd-9fdd-a4631586ed9c	name = David Hartman                                     	dob = 1937    
Actor 	id = 77ca7e6f-14e2-4d39-add1-5f049d46f307	name = Charles Goldner                                   	dob = 1900    
Actor 	id = 9610ad8e-3613-4825-a5c2-fbed406d4d39	name = Karen Anspach                                     	dob = null    
Actor 	id = 24282600-9239-4f9c-bec1-e1454f223a27	name = Tim Curry                                         	dob = 1946    
Actor 	id = 46ae01fa-1900-4adf-aab7-0e0192b3900e	name = Madeline Potter                                   	dob = null    
Actor 	id = 6de80dde-9fc8-49dd-aa7d-696f406152fe	name = Binkie Stuart                                     	dob = 1932    
Actor 	id = 0f38885a-a673-4b1e-90e0-5cfcf0ed7885	name = Zack Taylor                                       	dob = null    
Actor 	id = e51c13ba-26ca-4f59-92d7-382f70f15b4f	name = Michael Denison                                   	dob = 1915    
Actor 	id = f1a9913d-f08d-4632-a08a-8be23aecdab7	name = Bobby Driscoll                                    	dob = 1937    
Actor 	id = 6fdc7e66-822c-4831-9d75-b53503081647	name = David Johansen                                    	dob = null    
Actor 	id = 03841d71-017d-468f-9e34-33a5d53d335c	name = Eduardo DeFilippo                                 	dob = 1900    
Actor 	id = 341e6c9f-b650-4b58-87d9-1d54de0cc00c	name = Maude Eburne                                      	dob = 1875    
Actor 	id = 7717c13c-7e25-4638-b0bd-bf3aedeefe46	name = Jenny Runacre                                     	dob = 1943    
Actor 	id = dc5778f5-0f96-4cbd-8da5-38037a42da37	name = Michel Simon                                      	dob = 1895    
Actor 	id = 85ed0d64-8afd-4015-be3c-9fd2c84fdb55	name = Polly Moran                                       	dob = 1884    
Actor 	id = 0d9ee3b0-4993-44b5-8db8-724281146491	name = Norman Wooland                                    	dob = 1905    
Actor 	id = 2c87cec0-27bd-49b5-af45-4ca8e014c6c7	name = Randolph Scott                                    	dob = 1903    
Actor 	id = 78c6d13d-ed9f-4b35-8032-d3c4aa92b8b0	name = Placido Domingo                                   	dob = 1940    
Actor 	id = 3ade1f38-f270-446f-ab96-04921b53bb4c	name = Madhabi Mukherjee                                 	dob = 1942    
Actor 	id = 57e8896d-0da6-4c60-9f96-ff2c635c92b1	name = Tony LoBianco                                     	dob = null    
Actor 	id = 423b2a34-cfc4-4eff-bebe-1da5183b3abf	name = Charles Ray                                       	dob = 1891    
Actor 	id = 1c26712d-fb90-4e2b-81e1-4a9b9471ea35	name = Samantha Eggar                                    	dob = 1939    
Actor 	id = cb51fe5d-b52f-4f3f-8185-975e47af5fca	name = Geoffrey Keen                                     	dob = 1916    
Actor 	id = 0e50b71d-a5b7-4d3c-a97c-a92775b65786	name = Mona Washbourne                                   	dob = 1903    
Actor 	id = a4f252da-9956-4de8-b7b8-fb28b9f3fb1e	name = Joyce VanPatten                                   	dob = 1934    
Actor 	id = 8bba1c82-b8f9-4258-94a5-75dff964de40	name = Ted McGinley                                      	dob = null    
Actor 	id = a337d530-56c3-4d40-b005-2186d541f433	name = Maggie CousineauArndt                             	dob = null    
Actor 	id = 0e364690-dc2d-4c43-9b0a-017bad3c1a49	name = Sarah Jessica Parker                              	dob = 1965    
Actor 	id = d57dfb38-f852-4a09-aeb1-beb4420bd383	name = Laurence Harvey                                   	dob = null    
Actor 	id = cc41d8d0-3575-4916-8ac3-2f977800667a	name = Michael Lerner                                    	dob = null    
Actor 	id = 5cf4e659-6b83-404e-8594-3cf06bdd771a	name = Marvin Miller                                     	dob = 1913    
Actor 	id = 92a6a8d4-481f-464c-8692-fbc58726aa3f	name = Charles Dance                                     	dob = null    
Actor 	id = f0d42afe-d35c-4a76-8cbc-6620c8da5440	name = Catherine Lacey                                   	dob = 1904    
Actor 	id = 3bcbd65d-e387-4ae3-acad-94603dde5ae9	name = Kynaston Reeves                                   	dob = 1893    
Actor 	id = c2bc1c31-35c4-40ce-a819-ca13498b6970	name = Wallace Shaen                                     	dob = null    
Actor 	id = 41fe1aa6-c32e-43aa-8bcb-f855dd6c5868	name = Victor Borge                                      	dob = null    
Actor 	id = 7d54288b-dad8-42a2-8498-746727f81035	name = Helmut Dantine                                    	dob = 1917    
Actor 	id = 2815f41e-1d96-4376-b2f7-81142c54b875	name = Lora Stanley                                      	dob = null    
Actor 	id = bf7fca48-9acd-4cc3-9dda-82dadb76197e	name = John Crawford                                     	dob = null    
Actor 	id = 4bd93a43-dc13-476f-b78f-3a5918659442	name = Tom Brown                                         	dob = 1913    
Actor 	id = 850f863c-10d5-485f-9a32-51a702f82a7c	name = Magda Schneider                                   	dob = null    
Actor 	id = 5d1beaee-4403-4516-bab4-85043c216c7c	name = John McIntire                                     	dob = 1907    
Actor 	id = e9e1b55b-635c-4d3e-b01f-5e416aa15f2d	name = Michael Strange                                   	dob = 1890    
Actor 	id = ab7a6e46-c9ba-4de4-82fe-80c7e9bc9cd7	name = Asta Nielsen                                      	dob = 1882    
Actor 	id = 4f4d4481-9f11-45d2-92ea-f23ae614822b	name = Gerald Sim                                        	dob = 1925    
Actor 	id = 0f5d4b1b-7e81-444d-b81d-726513e4df7d	name = Jay North                                         	dob = 1952    
Actor 	id = 9c651bb1-e5da-44fc-b051-0d128ab7d047	name = Robert Butler                                     	dob = null    
Actor 	id = 17bd9aba-57d4-4ce0-96b4-e07eca540393	name = Edward Fox                                        	dob = 1937    
Actor 	id = a50ef859-4ce1-422f-9ff3-8c980ca7b1e7	name = Robert Stack                                      	dob = 1919    
Actor 	id = e0508586-2157-4222-82ac-2f3059edb273	name = Burl Ives                                         	dob = 1909    
Actor 	id = 6e5a5d45-8d6a-4948-876e-9160b1425e85	name = George Kennedy                                    	dob = 1925    
Actor 	id = e82d6bac-297c-4598-9479-9306b0578ab9	name = Robert Carradine                                  	dob = 1954    
Actor 	id = dd92f205-f111-4fc7-95ae-9ce520b66ebc	name = Brember Wills                                     	dob = 1883    
Actor 	id = 1632bcd0-d3f2-48d8-a3c9-3b5a615f9f9b	name = Johnnie Ray                                       	dob = 1927    
Actor 	id = f13a5fa9-3829-4c9e-92e4-49d668d50fd6	name = Steve Brodie                                      	dob = 1919    
Actor 	id = c41b8a8e-dfb8-488b-8b81-5f3beba1ae3f	name = Hugo Stiglitz                                     	dob = null    
Actor 	id = 8a123cfc-302c-4ac2-9d5e-10a6be90c42c	name = Geraldine Farrar                                  	dob = 1882    
Actor 	id = 73cbb4a0-cc84-46da-9905-abda2b0bf4da	name = Carlos Gardel                                     	dob = 1893    
Actor 	id = 2c45a207-4f64-4fa3-927a-f289a43ef151	name = Scotty Beckett                                    	dob = 1929    
Actor 	id = 289ee28c-88d6-475e-b478-64aa44a8a67f	name = Robert Francis                                    	dob = 1930    
Actor 	id = 13d0e24b-44ca-4853-9604-7307a99f804d	name = Perry King                                        	dob = 1948    
Actor 	id = d922bfa1-298a-4d14-bdb7-f666d228bca9	name = Gladys Swarthout                                  	dob = 1904    
Actor 	id = 22a662a3-f89e-4a19-91c4-5af5a45b4b12	name = Florence Lawrence                                 	dob = 1886    
Actor 	id = 34fb1f3b-c97a-44b5-9d85-f3c12ad17455	name = Kevin McCarthy                                    	dob = 1914    
Actor 	id = 74649ed9-06c8-494f-be64-860647db218f	name = Valerie White                                     	dob = 1916    
Actor 	id = 689a45eb-e68b-4f19-9ea3-4c3848aecbe7	name = Harry Lauter                                      	dob = 1920    
Actor 	id = 2c808c4f-2e16-4e2a-8e79-643109394eaf	name = Keystone Kops                                     	dob = null    
Actor 	id = 0ed695b1-c45d-43f4-8915-f0b1915c8442	name = Terry Jones                                       	dob = null    
Actor 	id = 29f7f9e4-a0a3-4dc7-854c-0bc26aa46e4d	name = Talisa Soto                                       	dob = null    
Actor 	id = 85a9c67b-a4da-4671-b14b-b89b2a1295f2	name = Bradford Dillman                                  	dob = 1930    
Actor 	id = 3bd1d582-5a3e-44d7-96a8-edc387f5d472	name = Anthony Zerbe                                     	dob = null    
Actor 	id = 953c2e9a-49b6-4465-aba5-14ea3760c859	name = Fred Clark                                        	dob = 1914    
Actor 	id = 00bd82a4-8260-4114-81ef-c6ad1d91e127	name = Robert Gordon                                     	dob = null    
Actor 	id = ca8feab8-7a8e-4e5f-beeb-c497b16bf6ab	name = Carla DelPoggio                                   	dob = null    
Actor 	id = c44b865a-40e5-497a-8998-8c75ca5d5643	name = Anthony Steel                                     	dob = 1920    
